# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "16" "-t" "mRNA" "-f" "-O" "-g" "ID" "-p" "-B" "-C" "-a" "/gpfs/group/pipkin/hdiao/Exp337/codes_hpc/Mus_musculus.GRCm38.102.mRNA.simp.rmdup.srt.gff3" "-o" "/gpfs/group/pipkin/hdiao/Exp337/2_featureCounts/337_4_neg_mRNA.txt" "/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_4_srt_flt_neg_srt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_4_srt_flt_neg_srt.bam
Olfr345	2	36640041	36640976	+	936	0
Olfr346	2	36685788	36691293	+	5506	0
Olfr347	2	36731902	36737640	+	5739	0
Olfr348	2	36784276	36789998	+	5723	0
Olfr50	2	36790538	36797392	+	6855	0
Olfr3	2	36811492	36817032	-	5541	1
Olfr350	2	36846310	36851702	+	5393	0
Olfr351	2	36857539	36862660	-	5122	0
Olfr352	2	36868460	36872785	+	4326	1
Olfr353	2	36887293	36892936	-	5644	1
Olfr354	2	36905680	36916038	+	10359	3
Olfr355	2	36925190	36928897	-	3708	0
Olfr356	2	36937121	36938068	+	948	0
Olfr357	2	36993827	37001847	+	8021	0
Olfr358	2	37002163	37009335	-	7173	0
Olfr360	2	37065746	37069651	+	3906	0
Olfr361	2	37083736	37089290	-	5555	0
Olfr362	2	37101706	37117910	-	16205	3
Olfr364	2	37139322	37148585	+	9264	0
Olfr365	2	37188198	37206019	+	17822	4
Olfr366	2	37211574	37224506	+	12933	1
Olfr368	2	37326515	37332772	+	6258	2
Pdcl	2	37350074	37359332	-	9259	5
Rc3h2	2	37370069	37422903	-	52835	9
Zbtb6	2	37425500	37443171	-	17672	2
Zbtb26	2	37432168	37443121	-	10954	2
Rabgap1	2	37443279	37566454	+	123176	2468
Strbp	2	37483228	37703859	-	220632	1829
Gpr21	2	37516626	37520603	+	3978	120
Crb2	2	37776249	37799103	+	22855	3
Dennd1a	2	37798991	38287390	-	488400	53
Lhx2	2	38339281	38369733	+	30453	11
Nek6	2	38511643	38594606	+	82964	1341
Psmb7	2	38588036	38644087	-	56052	88
Nr5a1	2	38692656	38714542	-	21887	2
Nr6a1	2	38723370	38927688	-	204319	33
Olfml2a	2	38931978	38963753	+	31776	14
Wdr38	2	38997476	39006168	+	8693	2
Rpl35	2	39001580	39005624	-	4045	1
Arpc5l	2	39008076	39015877	+	7802	189
Golga1	2	39016155	39065541	-	49387	27
Scai	2	39066214	39190734	-	124521	65
Ppp6c	2	39194354	39226451	-	32098	3
Lrp1b	2	40595248	42653624	-	2058377	199
Kynu	2	43555329	43682715	+	127387	10
Arhgap15	2	43748824	44395953	+	647130	41232
Gtdc1	2	44564412	44927657	-	363246	92
Zeb2	2	44983632	45117395	-	133764	20
Acvr2a	2	48814109	48903269	+	89161	278
Orc4	2	48902824	48950277	-	47454	47
Mbd5	2	48949508	49325405	+	375898	7974
Epc2	2	49451486	49551948	+	100463	2516
Kif5c	2	49619298	49774778	+	155481	112
Lypd6b	2	49787688	49948849	+	161162	221
Lypd6	2	50066429	50193569	+	127141	18
Mmadhc	2	50279881	50296801	-	16921	3
Rnd3	2	51130438	51149111	-	18674	1
Tas2r134	2	51627511	51628408	+	898	0
Rbm43	2	51924448	51935163	-	10716	0
Nmi	2	51948487	51973494	-	25008	4
Tnfaip6	2	52038009	52056686	+	18678	4
Rif1	2	52072832	52122383	+	49552	3684
Neb	2	52136647	52378474	-	241828	307
Arl5a	2	52397951	52424901	-	26951	3
Cacnb4	2	52428320	52676831	-	248512	40
Stam2	2	52691664	52742281	-	50618	1
Fmnl2	2	52857860	53133804	+	275945	106
Prpf40a	2	53134704	53191702	-	56999	9
Arl6ip6	2	53192088	53219220	+	27133	913
Rprm	2	54084093	54085552	-	1460	0
Galnt13	2	54436317	55118309	+	681993	56
Kcnj3	2	55435970	55598145	+	162176	12
Nr4a2	2	57106830	57124003	-	17174	2
Gpd2	2	57237678	57370719	+	133042	2111
Galnt5	2	57997884	58045860	+	47977	7
Ermn	2	58045113	58052864	-	7752	0
Cytip	2	58129137	58160495	-	31359	17
Acvr1c	2	58267453	58357895	-	90443	8
Acvr1	2	58446434	58567157	-	120724	8
Upp2	2	58567387	58792971	+	225585	24
Ccdc148	2	58821070	59160683	-	339614	129
Gm11099	2	58859434	58907618	+	48185	10
Pkp4	2	59160850	59355208	+	194359	6588
Dapl1	2	59484653	59505020	+	20368	126
Tanc1	2	59612042	59846149	+	234108	4905
Wdsub1	2	59852364	59882586	-	30223	41
Baz2b	2	59899363	60125697	-	226335	32
Marchf7	2	60209887	60249211	+	39325	2410
Cd302	2	60251993	60284488	-	32496	59
Ly75	2	60292103	60383303	-	91201	24
Pla2r1	2	60417543	60553308	-	135766	22
Itgb6	2	60598292	60722643	-	124352	13
Rbms1	2	60750193	60963192	-	213000	32
Tank	2	61578585	61654171	+	75587	2702
Psmd14	2	61711694	61800376	+	88683	3954
Tbr1	2	61804453	61814114	+	9662	12
Slc4a10	2	62046462	62326730	+	280269	31
Dpp4	2	62330073	62412231	-	82159	37
Gcg	2	62474530	62483650	-	9121	2
Fap	2	62500943	62574075	-	73133	11
Ifih1	2	62595798	62646211	-	50414	6
Gca	2	62664285	62694109	+	29825	24
Kcnh7	2	62693414	63184287	-	490874	46
Fign	2	63971507	64098038	-	126532	8
Grb14	2	64912476	65022782	-	110307	11
Cobll1	2	65088339	65239096	-	150758	25
Slc38a11	2	65316430	65364034	-	47605	8
Scn3a	2	65457118	65567627	-	110510	7
Scn2a	2	65620771	65767447	+	146677	29
Csrnp3	2	65845767	66031546	+	185780	6
Galnt3	2	66082766	66124994	-	42229	3
Ttc21b	2	66184327	66256617	-	72291	4
Scn1a	2	66270778	66440840	-	170063	15
Scn9a	2	66480080	66634952	-	154873	19
Scn7a	2	66673425	66784914	-	111490	19
Xirp2	2	67173834	67526615	+	352782	36
Gm21830	2	67413725	67433086	+	19362	3
B3galt1	2	67748212	68122689	+	374478	43
Stk39	2	68210445	68472268	-	261824	61
4933409G03Rik	2	68582413	68616463	+	34051	7
4932414N04Rik	2	68656486	68748467	+	91982	14
Cers6	2	68861441	69114282	+	252842	3776
Nostrin	2	69135800	69189330	+	53531	12
Spc25	2	69193895	69206194	-	12300	4
G6pc2	2	69219971	69227841	+	7871	0
Abcb11	2	69238282	69342616	-	104335	14
Dhrs9	2	69380445	69404533	+	24089	8
Lrp2	2	69424340	69586065	-	161726	14
Bbs5	2	69647171	69667571	+	20401	64
Klhl41	2	69670120	69684230	+	14111	10
Fastkd1	2	69686815	69712606	-	25792	3
Ppig	2	69722805	69754012	+	31208	1267
Ccdc173	2	69758033	69789575	-	31543	10
Phospho2	2	69789623	69797223	+	7601	80
Klhl23	2	69822370	69836651	+	14282	34
Ssb	2	69861562	69871846	+	10285	612
Mettl5	2	69871198	69885615	-	14418	118
Ubr3	2	69897246	70024013	+	126768	3035
Myo3b	2	70039126	70429198	+	390073	132
Sp5	2	70474923	70477729	+	2807	0
Erich2	2	70508819	70540884	+	32066	3
Gad1	2	70553072	70602014	+	48943	1
Gorasp2	2	70661576	70712636	+	51061	1105
Tlk1	2	70712407	70825728	-	113322	41
Mettl8	2	70964561	71055583	-	91023	20
Dcaf17	2	71055328	71099142	+	43815	624
Cybrd1	2	71117923	71142926	+	25004	11
Dync1i2	2	71211706	71263303	+	51598	1141
Slc25a12	2	71271063	71367749	-	96687	23
Hat1	2	71388958	71441622	+	52665	1457
Metap1d	2	71453276	71525191	+	71916	582
Dlx1	2	71528113	71533980	+	5868	3
Dlx2	2	71543408	71546754	-	3347	0
Itga6	2	71786940	71856771	+	69832	736
Pdk1	2	71873224	71903858	+	30635	1318
Rapgef4	2	71981240	72257474	+	276235	1078
Map3k20	2	72285637	72442610	+	156974	196
Cdca7	2	72476159	72486893	+	10735	340
Sp3	2	72936427	72980446	-	44020	14
Gm11084	2	72971548	72986716	-	15169	84
Ola1	2	73092801	73214447	-	121647	14
Sp9	2	73271925	73277471	+	5547	1
Cir1	2	73283105	73312701	-	29597	4
Scrn3	2	73312601	73337818	+	25218	52
Gpr155	2	73341506	73386572	-	45067	3
Wipf1	2	73429610	73529734	-	100125	39
Chrna1	2	73563215	73580338	-	17124	2
Chn1	2	73610660	73775346	-	164687	23
Atf2	2	73816509	73892639	-	76131	40
Atp5g3	2	73908447	73911326	-	2880	0
Lnpk	2	74520291	74579379	-	59089	7
Evx2	2	74652991	74659557	-	6567	1
Hoxd13	2	74668310	74671599	+	3290	0
Hoxd12	2	74675013	74677705	+	2693	0
Hoxd11	2	74682323	74684168	+	1846	0
Hoxd10	2	74691924	74695105	+	3182	0
Hoxd9	2	74697727	74700208	+	2482	0
Hoxd8	2	74704615	74707933	+	3319	0
Hoxd3	2	74711927	74748271	+	36345	5
Hoxd4	2	74721978	74729160	+	7183	2
Gm28230	2	74726728	74747918	+	21191	4
Hoxd1	2	74762980	74765142	+	2163	0
Mtx2	2	74825803	74878431	+	52629	697
Hnrnpa3	2	75659261	75669407	+	10147	1823
Nfe2l2	2	75675513	75704641	-	29129	30
Agps	2	75832177	75931350	+	99174	3604
Ttc30b	2	75935849	75938585	-	2737	2
Ttc30a2	2	75975740	75978170	-	2431	1
Ttc30a1	2	75978247	75981967	-	3721	4
Pde11a	2	75989141	76338774	-	349634	47
Cyct	2	76353942	76360450	-	6509	0
Rbm45	2	76369984	76383768	+	13785	387
Osbpl6	2	76406538	76600647	+	194110	23
Prkra	2	76629898	76648015	-	18118	2
Pjvk	2	76648476	76658556	+	10081	1
Fkbp7	2	76663044	76673116	-	10073	0
Plekha3	2	76675281	76696828	+	21548	504
Ttn	2	76703980	76982547	-	278568	213
Ccdc141	2	77009902	77170635	-	160734	13
Sestd1	2	77180340	77280592	-	100253	16
Zfp385b	2	77410634	77817259	-	406626	34
Cwc22	2	77881159	77946375	-	65217	6
Ube2e3	2	78868124	78921293	+	53170	777
Itga4	2	79255500	79333123	+	77624	1906
Cerkl	2	79330543	79428891	-	98349	115
Neurod1	2	79452521	79456751	-	4231	0
Itprid2	2	79635352	79672966	+	37615	522
Ppp1r1c	2	79707780	79815593	+	107814	12
Pde1a	2	79834453	80129458	-	295006	21
Prdx6b	2	80292472	80295356	+	2885	8
Dnajc10	2	80315466	80354043	+	38578	674
Frzb	2	80411970	80447625	-	35656	3
Nckap1	2	80500512	80581380	-	80869	12
Dusp19	2	80617045	80631661	+	14617	125
Nup35	2	80638816	80658902	+	20087	331
Zfp804a	2	82053222	82259879	+	206658	12
Fsip2	2	82943634	83008937	+	65304	3
Zc3h15	2	83644435	83664622	+	20188	854
Itgav	2	83724397	83806916	+	82520	2224
Fam171b	2	83812636	83883486	+	70851	27
Zswim2	2	83915079	83941228	-	26150	11
Gm13698	2	83955693	83958185	+	2493	12
Gm13693	2	83961503	83963995	+	2493	14
Gm13695	2	83967313	83969805	+	2493	11
Gm13696	2	83973123	83975615	+	2493	18
Gm13694	2	83978933	83981425	+	2493	14
Gm13697	2	83984743	83987235	+	2493	13
Gm13691	2	83990553	83993045	+	2493	8
Calcrl	2	84330626	84425411	-	94786	11
Tfpi	2	84432855	84476775	-	43921	6
Ctnnd1	2	84600071	84650765	-	50695	6
Gm28635	2	84601439	84678041	-	76603	17
Btbd18	2	84659546	84668780	+	9235	2
Selenoh	2	84669215	84670770	-	1556	0
Tmx2	2	84671316	84679140	-	7825	14
Med19	2	84678402	84688215	+	9814	137
Zdhhc5	2	84687970	84715180	-	27211	97
Clp1	2	84722104	84727350	-	5247	0
Ypel4	2	84734058	84738655	+	4598	2
Gm19426	2	84742169	84743655	-	1487	1
Serping1	2	84765387	84775444	-	10058	0
Ube2l6	2	84798828	84810176	+	11349	7
Smtnl1	2	84811176	84822652	-	11477	1
Timm10	2	84826997	84830213	+	3217	20
Slc43a1	2	84838850	84863594	+	24745	77
Rtn4rl2	2	84871924	84886710	-	14787	4
Slc43a3	2	84936579	84958509	+	21931	548
Prg2	2	84980461	84983632	+	3172	1
Prg3	2	84988215	84993886	+	5672	2
P2rx3	2	84998583	85037462	-	38880	33
Ssrp1	2	85037234	85047109	+	9876	823
Tnks1bp1	2	85050460	85073048	+	22589	213
Aplnr	2	85136225	85139923	+	3699	0
Lrrc55	2	85162334	85197197	-	34864	4
Olfr987	2	85330779	85339315	-	8537	0
Olfr988	2	85352428	85363227	-	10800	2
Olfr992	2	85398824	85409469	-	10646	0
Olfr993	2	85413933	85414877	-	945	0
Olfr994	2	85429439	85436332	-	6894	0
Olfr995	2	85437528	85443639	-	6112	0
Fads2b	2	85483594	85519024	-	35431	3
Olfr996	2	85579215	85580282	+	1068	0
Olfr998	2	85588948	85591893	+	2946	0
Olfr1000	2	85607037	85611903	-	4867	0
Olfr1001	2	85633431	85634375	+	945	0
Olfr1002	2	85646057	85650704	-	4648	1
Olfr154	2	85663377	85664455	-	1079	0
Olfr1006	2	85673657	85678767	-	5111	1
Olfr1008	2	85689431	85690372	+	942	0
Olfr1009	2	85715419	85725136	+	9718	2
Olfr1010	2	85748352	85754526	+	6175	0
Olfr1012	2	85757353	85762766	-	5414	0
Olfr1013	2	85767098	85774649	+	7552	0
Olfr1014	2	85772713	85778974	+	6262	0
Olfr1015	2	85782021	85787812	+	5792	0
Olfr1016	2	85797618	85802544	-	4927	0
Olfr1018	2	85818479	85824221	+	5743	0
Olfr1019	2	85839621	85845483	-	5863	0
Olfr1020	2	85847030	85851794	+	4765	0
Olfr1021	2	85858928	85864364	+	5437	0
Olfr1022	2	85868594	85869541	+	948	0
Olfr1023	2	85885640	85891213	+	5574	0
Olfr1024	2	85904069	85905052	-	984	0
Olfr1025	2	85915193	85921381	+	6189	0
Olfr1026	2	85921558	85924623	+	3066	0
Olfr1028	2	85950437	85953910	+	3474	0
Olfr1029	2	85973895	85978913	+	5019	0
Olfr1030	2	85979276	85988294	+	9019	0
Olfr1031	2	85990304	85993704	+	3401	0
Olfr1032	2	86005540	86009125	+	3586	1
Olfr1033	2	86020633	86045171	+	24539	47
Olfr1034	2	86045861	86050742	+	4882	0
Olfr1036	2	86073992	86077194	+	3203	0
Olfr1037	2	86084671	86087385	-	2715	0
Olfr1038	2	86120223	86126356	+	6134	0
Olfr1039	2	86127995	86135928	-	7934	0
Olfr1040	2	86145791	86146732	-	942	0
Olfr1042	2	86156743	86161838	-	5096	1
Olfr1043	2	86161890	86167522	-	5633	0
Olfr1044	2	86168589	86177820	-	9232	1
Olfr52	2	86179412	86185683	-	6272	1
Olfr1045	2	86195910	86202929	-	7020	0
Olfr1046	2	86214987	86219314	-	4328	0
Olfr1047	2	86226567	86231401	-	4835	0
Olfr1048	2	86233951	86240289	-	6339	1
Olfr1049	2	86254357	86258328	-	3972	0
Olfr1051	2	86273814	86279088	-	5275	1
Olfr1052	2	86292455	86299233	+	6779	0
Olfr1053	2	86314343	86315284	-	942	0
Olfr1054	2	86332135	86335433	-	3299	0
Olfr1055	2	86346624	86350284	-	3661	0
Olfr1056	2	86354398	86362469	-	8072	0
Olfr1057	2	86372561	86378393	-	5833	1
Olfr1058	2	86384760	86388561	-	3802	0
Olfr1061	2	86413109	86414050	-	942	0
Olfr1062	2	86420399	86426749	-	6351	0
Olfr1065	2	86443958	86450591	-	6634	0
Olfr1066	2	86455328	86456269	-	942	0
Olfr228	2	86481921	86487386	-	5466	0
Olfr1076	2	86508461	86509402	+	942	0
Olfr1077	2	86525028	86528427	-	3400	0
Olfr1079	2	86536949	86542480	-	5532	0
Olfr1080	2	86552675	86558235	-	5561	0
Olfr1082	2	86593412	86598966	-	5555	0
Olfr1083	2	86606627	86607569	-	943	0
Olfr1084	2	86638765	86639725	-	961	0
Olfr1085	2	86653665	86662019	-	8355	0
Olfr1086	2	86676218	86680092	-	3875	0
Olfr1087	2	86687235	86698395	-	11161	0
Olfr1089	2	86732584	86733701	-	1118	0
Olfr1090	2	86752724	86758993	-	6270	0
Olfr1093	2	86782479	86787616	+	5138	0
Olfr141	2	86804134	86810018	-	5885	1
Olfr1094	2	86824663	86830282	+	5620	1
Olfr1095	2	86850770	86851696	-	927	0
Gm13723	2	86869011	86874802	-	5792	0
Olfr1097	2	86886773	86892216	-	5444	0
Olfr1098	2	86920949	86924545	-	3597	1
Olfr1099	2	86955126	86960693	-	5568	0
Olfr1100	2	86976029	86979954	-	3926	0
Olfr1101	2	86986291	86991221	-	4931	0
Olfr1102	2	86998398	87003618	+	5221	0
Olfr1104	2	87020703	87027080	-	6378	1
Olfr1105	2	87031260	87036531	-	5272	0
Olfr1106	2	87046811	87052273	-	5463	0
Olfr1107	2	87068671	87075817	-	7147	0
Olfr1109	2	87091195	87096008	-	4814	0
Olfr259	2	87104578	87114567	-	9990	0
Olfr1110	2	87133673	87140300	-	6628	0
Olfr1111	2	87149181	87152624	-	3444	0
Olfr1112	2	87187798	87192767	+	4970	0
Olfr1113	2	87208970	87214650	+	5681	1
Olfr1115	2	87248013	87253868	+	5856	0
Olfr1116	2	87267534	87278262	+	10729	0
Olfr1117	2	87283212	87285275	+	2064	0
Olfr1118	2	87307581	87313621	+	6041	1
Olfr1120	2	87354815	87361786	+	6972	2
Olfr1121	2	87369895	87373469	+	3575	0
Olfr1122	2	87385849	87391930	+	6082	0
Olfr1123	2	87416635	87423211	+	6577	1
Olfr1124	2	87430275	87436623	+	6349	0
Olfr1126	2	87453962	87458911	+	4950	0
Pramel7	2	87489087	87492418	-	3332	0
Pramel6	2	87507425	87510872	+	3448	0
Olfr153	2	87531796	87533053	+	1258	0
Olfr1128	2	87544607	87545542	-	936	0
Olfr1129	2	87573902	87577259	+	3358	0
Olfr1130	2	87606212	87609852	+	3641	0
Olfr1131	2	87627104	87630203	+	3100	0
Olfr1132	2	87632583	87637535	-	4953	0
Olfr1133	2	87645180	87647374	-	2195	2
Olfr1134	2	87655673	87658460	-	2788	0
Olfr1135	2	87669835	87673664	-	3830	0
Olfr1136	2	87692881	87693947	-	1067	0
Olfr1137	2	87708873	87713179	-	4307	0
Olfr1138	2	87736747	87739978	-	3232	0
Olfr1140	2	87743754	87747581	+	3828	0
Olfr1141	2	87753056	87753991	-	936	0
Olfr152	2	87779483	87784572	+	5090	0
Olfr1143	2	87800592	87804274	+	3683	0
Olfr1145	2	87809822	87810799	+	978	0
Olfr1148	2	87830533	87835803	+	5271	1
Olfr1150	2	87843993	87849541	+	5549	0
Olfr1151	2	87855862	87859923	+	4062	0
Olfr1152	2	87866492	87874156	+	7665	0
Olfr1153	2	87894962	87898310	+	3349	1
Olfr1154	2	87901256	87905166	-	3911	0
Olfr1155	2	87941645	87945137	-	3493	0
Olfr1156	2	87947053	87953100	-	6048	2
Olfr1157	2	87958485	87968299	-	9815	1
Olfr74	2	87973707	87974663	-	957	0
Olfr1158	2	87990113	87991054	+	942	0
Olfr1160	2	88000927	88008268	-	7342	0
Olfr1161	2	88022774	88028252	+	5479	2
Olfr73	2	88032288	88037699	-	5412	3
Olfr1162	2	88045920	88051129	-	5210	1
Olfr1163	2	88069817	88071830	-	2014	0
Olfr1164	2	88092855	88093966	-	1112	0
Olfr1165	2	88101036	88101985	-	950	0
Olfr1166	2	88123360	88128272	-	4913	0
Olfr1167	2	88146150	88155193	-	9044	0
Olfr1168	2	88181880	88186919	+	5040	0
Olfr1170	2	88222098	88228334	-	6237	1
Olfr1173	2	88273040	88279875	-	6836	2
Olfr1174	2	88310284	88315135	-	4852	0
Olfr1175	2	88318194	88327215	-	9022	1
Olfr1176	2	88336721	88342048	+	5328	0
Olfr1177	2	88342132	88346492	-	4361	0
Olfr1178	2	88387062	88397490	+	10429	0
Olfr1179	2	88401859	88406453	-	4595	1
Olfr1180	2	88410649	88419151	-	8503	1
Olfr1181	2	88420321	88426171	-	5851	0
Olfr1182	2	88442814	88449131	-	6318	0
Olfr1183	2	88454867	88469199	+	14333	1
Olfr1184	2	88483598	88489284	+	5687	0
Olfr1185	2	88493320	88502049	+	8730	0
Olfr1186	2	88518551	88526790	+	8240	0
Olfr1188	2	88556935	88560815	+	3881	0
Olfr1189	2	88586454	88592762	+	6309	1
Olfr475	2	88623305	88624236	+	932	0
Olfr1191	2	88640542	88648438	+	7897	1
Olfr1192	2	88648694	88654684	+	5991	0
Olfr1193	2	88675628	88681143	+	5516	0
Olfr1195	2	88681455	88689187	-	7733	1
Olfr1196	2	88697303	88704597	-	7295	0
Olfr1197	2	88726903	88732366	-	5464	0
Olfr1198	2	88743970	88751370	-	7401	0
Olfr1199	2	88754195	88760469	-	6275	0
Olfr1200	2	88763511	88770488	-	6978	0
Olfr1201	2	88793036	88796827	+	3792	0
Olfr1202	2	88814496	88820711	+	6216	0
Olfr1205	2	88829737	88837104	+	7368	0
Olfr1204	2	88849292	88857920	+	8629	0
Olfr1206	2	88863231	88867753	+	4523	0
Olfr1208	2	88895575	88902311	-	6737	1
Olfr1209	2	88904942	88915157	-	10216	0
Olfr1211	2	88926876	88938111	-	11236	3
Olfr1212	2	88953969	88961313	+	7345	1
Olfr1213	2	88972055	88980281	-	8227	1
Olfr1214	2	88986479	88992653	-	6175	0
Olfr1215	2	89000021	89006973	-	6953	0
Olfr1216	2	89011694	89018340	-	6647	0
Olfr1217	2	89021336	89032065	-	10730	2
Olfr1218	2	89052296	89061187	-	8892	0
Olfr1219	2	89072241	89083513	-	11273	0
Olfr1220	2	89094188	89106835	-	12648	2
Olfr1221	2	89109086	89117283	-	8198	0
Olfr1222	2	89122885	89133054	-	10170	0
Olfr1223	2	89143508	89151560	-	8053	1
Olfr1224	2	89155336	89164091	-	8756	0
Olfr1225	2	89168380	89174669	-	6290	1
Olfr1226	2	89188839	89200048	-	11210	1
Olfr1228	2	89247964	89254062	-	6099	0
Olfr1229	2	89280476	89288014	-	7539	0
Olfr1230	2	89296351	89297268	-	918	0
Olfr1231	2	89299786	89307074	-	7289	0
Olfr1232	2	89324989	89329675	-	4687	0
Olfr1233	2	89339195	89342398	-	3204	0
Olfr1234	2	89360013	89364865	-	4853	0
Olfr1238	2	89401991	89409676	-	7686	0
Olfr1239	2	89417030	89420407	-	3378	0
Olfr1240	2	89436296	89443000	-	6705	0
Olfr1241	2	89481314	89487126	-	5813	0
Olfr1242	2	89492380	89498335	-	5956	1
Olfr1243	2	89525889	89531487	-	5599	0
Olfr1245	2	89573406	89578447	-	5042	0
Olfr1246	2	89586141	89593157	-	7017	0
Olfr1247	2	89604959	89614130	-	9172	1
Olfr1248	2	89617168	89618245	-	1078	0
Olfr1249	2	89628902	89634983	-	6082	0
Olfr1250	2	89653773	89661467	-	7695	0
Olfr1251	2	89665870	89671936	-	6067	2
Olfr1252	2	89719575	89725012	-	5438	0
Olfr1253	2	89749467	89757090	-	7624	1
Olfr1254	2	89787325	89793619	-	6295	1
Olfr1255	2	89812051	89817860	+	5810	1
Olfr1256	2	89825311	89841555	-	16245	1
Olfr48	2	89841793	89848143	-	6351	0
Olfr1257	2	89878437	89883026	+	4590	0
Olfr1258	2	89927309	89936334	+	9026	0
Olfr1259	2	89940532	89948664	-	8133	1
Olfr1260	2	89974593	89981586	+	6994	0
Olfr1261	2	89991221	89996189	+	4969	0
Olfr1262	2	90000145	90008291	+	8147	1
Olfr1263	2	90012131	90018424	+	6294	0
Olfr1264	2	90018526	90025577	-	7052	1
Olfr1265	2	90035337	90042214	+	6878	1
Olfr140	2	90049380	90063594	-	14215	0
Olfr1267	2	90085530	90086459	-	930	0
Olfr1268	2	90109095	90115023	-	5929	1
Olfr1269	2	90116187	90121412	-	5226	3
Olfr32	2	90136273	90142296	-	6024	0
Olfr1270	2	90145255	90153091	-	7837	1
Olfr1506	2	90220178	90224493	-	4316	0
Olfr142	2	90250130	90257592	-	7463	0
Olfr1271	2	90260546	90271032	-	10487	1
Olfr1272	2	90280263	90292841	-	12579	2
Olfr1273	2	90292234	90298714	-	6481	0
Olfr1565	2	90322200	90326360	+	4161	0
Olfr1274	2	90398683	90403897	+	5215	0
Ptprj	2	90429756	90580647	-	150892	31
Nup160	2	90677215	90736328	+	59114	2355
Fnbp4	2	90745370	90781021	+	35652	2223
Agbl2	2	90782727	90834437	+	51711	44
Mtch2	2	90847155	90866810	+	19656	258
C1qtnf4	2	90885860	90890525	+	4666	0
Ndufs3	2	90894636	90904827	-	10192	5
Kbtbd4	2	90904740	90910561	+	5822	23
Ptpmt1	2	90910713	90918050	-	7338	2
Celf1	2	90940397	91019497	+	79101	2992
Rapsn	2	91035620	91045729	+	10110	5
Psmc3	2	91054009	91066369	+	12361	244
Slc39a13	2	91061791	91070417	-	8627	47
Spi1	2	91082390	91115756	+	33367	10
Mybpc3	2	91118144	91136516	+	18373	5
Madd	2	91137360	91183818	-	46459	9
Nr1h3	2	91184061	91195151	-	11091	5
Acp2	2	91202885	91214098	+	11214	171
Ddb2	2	91211603	91236982	-	25380	98
Pacsin3	2	91255954	91264679	+	8726	6
Arfgap2	2	91264974	91276931	+	11958	542
1110051M20Rik	2	91275068	91444680	-	169613	274
Lrp4	2	91457511	91513779	+	56269	24
Ckap5	2	91526762	91620664	+	93903	3824
F2	2	91625320	91636414	-	11095	25
Zfp408	2	91643669	91649791	-	6123	0
Arhgap1	2	91649860	91672326	+	22467	681
Atg13	2	91674618	91710576	-	35959	66
Harbi1	2	91710852	91721545	+	10694	56
Ambra1	2	91730134	91918849	+	188716	7726
Chrm4	2	91927249	91928688	+	1440	34
Mdk	2	91929805	91932297	-	2493	34
Dgkz	2	91932824	91975864	-	43041	67
Creb3l1	2	91982328	92024502	-	42175	6
Phf21a	2	92093117	92364666	+	271550	5984
Large2	2	92365046	92374869	-	9824	10
Pex16	2	92375306	92381217	+	5912	72
1700029I15Rik	2	92382918	92385708	+	2791	18
Mapk8ip1	2	92383676	92401263	-	17588	16
Cry2	2	92403646	92434043	-	30398	4
Slc35c1	2	92452764	92460538	-	7775	4
Chst1	2	92599707	92615250	+	15544	0
Syt13	2	92915098	92956058	+	40961	4
Prdm11	2	92972018	93046167	-	74150	6
Trp53i11	2	93187548	93201759	+	14212	704
Tspan18	2	93201760	93334487	-	132728	47
Cd82	2	93419111	93463140	-	44030	9
Alx4	2	93642384	93681339	+	38956	6
Ext2	2	93661028	93822568	-	161541	13
Accs	2	93833467	93849941	-	16475	3
Accsl	2	93855361	93869157	-	13797	0
Gm13889	2	93955810	93957201	-	1392	0
Gm27027	2	93956817	93996354	-	39538	8
Alkbh3	2	93980550	94010807	-	30258	1
Hsd17b12	2	94032689	94157964	-	125276	16
Ttc17	2	94300767	94406689	-	105923	15
Api5	2	94411682	94438136	-	26455	22
Lrrc4c	2	96318169	97631666	+	1313498	130
Gm10801	2	98662237	98664083	+	1847	2394
Gm10800	2	98666547	98667301	-	755	27264
B230118H07Rik	2	101560781	101649532	-	88752	4
Rag2	2	101624718	101632529	+	7812	0
Rag1	2	101638282	101649501	-	11220	1
Traf6	2	101678440	101701669	+	23230	929
Prr5l	2	101714285	101883014	-	168730	41
Commd9	2	101886253	101901646	+	15394	87
Ldlrad3	2	101950203	102186385	-	236183	69
Trim44	2	102300119	102407828	-	107710	15
Fjx1	2	102449366	102452499	-	3134	0
Pamr1	2	102550012	102643041	+	93030	10
Slc1a2	2	102658659	102790784	+	132126	51
Cd44	2	102811141	102901665	-	90525	12
Pdhx	2	103021075	103073513	-	52439	7
Apip	2	103073675	103092644	+	18970	132
Ehf	2	103263433	103303278	-	39846	5
Elf5	2	103411688	103450989	+	39302	2
Cat	2	103453849	103485160	-	31312	6
Abtb2	2	103566310	103718423	+	152114	19064
Nat10	2	103721256	103761270	-	40015	48
Caprin1	2	103762941	103797649	-	34709	12
Lmo2	2	103957986	103981878	+	23893	4
4931422A03Rik	2	103992495	104028308	-	35814	25
Fbxo3	2	104027721	104063240	+	35520	687
