# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "16" "-t" "mRNA" "-f" "-O" "-g" "ID" "-p" "-B" "-C" "-a" "/gpfs/group/pipkin/hdiao/Exp337/codes_hpc/Mus_musculus.GRCm38.102.mRNA.simp.rmdup.srt.gff3" "-o" "/gpfs/group/pipkin/hdiao/Exp337/2_featureCounts/337_5_pos_mRNA.txt" "/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_5_srt_flt_pos_srt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_5_srt_flt_pos_srt.bam
Lcn10	2	25682726	25686081	+	3356	3
Obp2a	2	25700043	25703326	+	3284	0
Bmyc	2	25706739	25707721	+	983	0
Obp2b	2	25737009	25740097	+	3089	1
Lcn3	2	25765569	25768099	+	2531	2
Lcn11	2	25777017	25780279	+	3263	1
Gm13539	2	25782257	25786623	+	4367	0
Glt6d1	2	25793859	25815848	-	21990	17
Lcn9	2	25823153	25825537	+	2385	1
Sohlh1	2	25842995	25847248	-	4254	4
Kcnt1	2	25863734	25918273	+	54540	29
Camsap1	2	25926838	25983282	-	56445	607
Ubac1	2	25998543	26021747	-	23205	407
Nacc2	2	26055535	26122818	-	67284	412
Tmem250	2	26136814	26140521	-	3708	113
Lhx3	2	26200212	26208289	-	8078	7
Qsox2	2	26208637	26237525	-	28889	162
Ccdc187	2	26243469	26294557	-	51089	13
Gpsm1	2	26315515	26348237	+	32723	295
Dnlz	2	26348121	26352110	-	3990	99
Card9	2	26352176	26360918	-	8743	5
Snapc4	2	26362765	26380653	-	17889	577
Entr1	2	26382802	26389316	-	6515	322
Pmpca	2	26389339	26397122	+	7784	123
Inpp5e	2	26396249	26409200	-	12952	256
Sec16a	2	26409431	26445216	-	35786	1869
Notch1	2	26457903	26516663	-	58761	2233
Egfl7	2	26580014	26593120	+	13107	17
Gm20532	2	26586639	26635634	+	48996	213
Agpat2	2	26593057	26604332	-	11276	82
Dipk1b	2	26628457	26636497	+	8041	135
Lcn4	2	26667674	26671282	-	3609	79
Abo	2	26842503	26864979	-	22477	6
Surf6	2	26890435	26902879	-	12445	508
Med22	2	26905262	26910677	-	5416	87
Rpl7a	2	26910764	26913318	+	2555	17
Surf1	2	26913383	26916530	-	3148	97
Surf2	2	26916367	26920183	+	3817	36
Surf4	2	26920040	26933928	-	13889	501
Stkld1	2	26934047	26953496	+	19450	85
Rexo4	2	26953563	26964386	-	10824	448
Adamts13	2	26973416	27009628	+	36213	27
Cacfd1	2	27009926	27021089	+	11164	5
Slc2a6	2	27021363	27027998	-	6636	8
Gm13398	2	27037285	27040853	+	3569	3
Mymk	2	27061636	27072179	-	10544	2
Adamtsl2	2	27079379	27108981	+	29603	8
Fam163b	2	27110380	27142491	-	32112	19
Dbh	2	27165233	27183200	+	17968	6
Sardh	2	27188393	27248337	-	59945	24
Vav2	2	27262104	27427033	-	164930	1401
Brd3os	2	27442324	27444221	+	1898	7
Brd3	2	27445579	27507662	-	62084	695
Wdr5	2	27515157	27536535	+	21379	6
Rxra	2	27676440	27762957	+	86518	40
Col5a1	2	27886425	28039514	+	153090	68
Fcnb	2	28076378	28084885	-	8508	3
Olfm1	2	28192992	28230736	+	37745	10
Ppp1r26	2	28447941	28455508	+	7568	2
1700007K13Rik	2	28462001	28466332	-	4332	1
Mrps2	2	28468066	28471178	+	3113	1
Gbgt1	2	28496891	28505415	+	8525	3
Ralgds	2	28513125	28553081	+	39957	26
Cel	2	28555795	28563362	-	7568	3
Gtf3c5	2	28566311	28583279	-	16969	267
Gfi1b	2	28609450	28621982	-	12533	6
Tsc1	2	28641228	28691167	+	49940	21
Spaca9	2	28692080	28699683	-	7604	2
Ak8	2	28700164	28813165	+	113002	67
Gtf3c4	2	28822299	28840360	-	18062	265
Ddx31	2	28840459	28905571	+	65113	37
Barhl1	2	28907679	28916668	-	8990	1
Cfap77	2	28926949	29055066	-	128118	337
Ttf1	2	29060262	29087656	+	27395	16
Setx	2	29124181	29182471	+	58291	29
Ntng2	2	29194541	29253005	-	58465	333
Med27	2	29346819	29524793	+	177975	80
Rapgef1	2	29619720	29740978	+	121259	91
Gm13420	2	29744919	29751685	-	6767	3
Trub2	2	29761224	29788502	-	27279	453
Gm13547	2	29761528	29764089	+	2562	30
Coq4	2	29787493	29797935	+	10443	12
Slc27a4	2	29802634	29817522	+	14889	10
Urm1	2	29827342	29845002	+	17661	12
Cercam	2	29869164	29882840	+	13677	4
Odf2	2	29889221	29931746	+	42526	16
Gle1	2	29935426	29960371	+	24946	8
Sptan1	2	29965560	30031451	+	65892	35
Wdr34	2	30031546	30048881	-	17336	39
Set	2	30057378	30072577	+	15200	9
Pkn3	2	30077684	30091019	+	13336	22
Zdhhc12	2	30090944	30093648	-	2705	43
Zer1	2	30097283	30124582	-	27300	971
Tbc1d13	2	30133746	30152013	+	18268	9
Endog	2	30171493	30174069	+	2577	35
Spout1	2	30173471	30178450	-	4980	92
Kyat1	2	30185124	30205847	-	20724	85
Lrrc8a	2	30237715	30263790	+	26076	4
Gm28035	2	30240567	30282148	+	41582	22
Phyhd1	2	30266203	30282149	+	15947	16
Gm28038	2	30281043	30301078	+	20036	78
Dolk	2	30284231	30286334	-	2104	42
Nup188	2	30286397	30344266	+	57870	131
Sh3glb2	2	30344809	30359332	-	14524	222
Miga2	2	30364233	30385521	+	21289	13
Dolpp1	2	30392254	30400529	+	8276	10
Crat	2	30400471	30415813	-	15343	81
Ptpa	2	30416039	30447806	+	31768	14
Ier5l	2	30471537	30474219	-	2683	1
Cstad	2	30595040	30608943	+	13904	14
1700001O22Rik	2	30795301	30801707	-	6407	10
Ntmt1	2	30807826	30823033	+	15208	17
Asb6	2	30823097	30830333	-	7237	283
Prrx2	2	30834972	30881251	+	46280	18
Ptges	2	30889471	30903297	-	13827	2
Tor1b	2	30952959	30959015	+	6057	49
Tor1a	2	30960627	30967933	-	7307	313
BC005624	2	30972177	30981941	-	9765	505
Usp20	2	30982279	31023586	+	41308	77
Fnbp1	2	31026206	31142008	-	115803	13598
Gpr107	2	31152316	31218775	+	66460	18
Ncs1	2	31245823	31295989	+	50167	23
Hmcn2	2	31314415	31460738	+	146324	122
Ass1	2	31470207	31520672	+	50466	23
Fubp3	2	31572651	31617526	+	44876	10
Prdm12	2	31640037	31655795	+	15759	7
Exosc2	2	31670715	31681349	+	10635	8
Abl1	2	31688551	31804227	+	115677	58
AL929275.1	2	31689118	31689216	+	99	0
Qrfp	2	31806166	31810580	-	4415	2
Fibcd1	2	31813290	31846005	-	32716	27
Lamc3	2	31887291	31946539	+	59249	23
Aif1l	2	31950139	31973442	+	23304	7
Nup214	2	31974436	32053975	+	79540	2360
Fam78a	2	32050055	32084669	-	34615	3052
Plpp7	2	32095528	32110820	+	15293	5
Prrc2b	2	32151082	32234537	+	83456	35
Pomt1	2	32236590	32255005	+	18416	26
Uck1	2	32255002	32260159	-	5158	277
Swi5	2	32278816	32288075	-	9260	157
Golga2	2	32287384	32307921	+	20538	20
Dnm1	2	32308471	32353338	-	44868	21
Ciz1	2	32352327	32380226	+	27900	20
1110008P14Rik	2	32377097	32381938	-	4842	13
Lcn2	2	32384633	32388252	-	3620	0
Ptges2	2	32395896	32405772	+	9877	16
Slc25a25	2	32414487	32451445	-	36959	1617
Naif1	2	32450457	32456953	+	6497	95
Fam102a	2	32535333	32569756	+	34424	17
Dpm2	2	32570858	32573579	+	2722	1
Pip5kl1	2	32575718	32583782	+	8065	0
St6galnac4	2	32587095	32599698	+	12604	1
St6galnac6	2	32599709	32620806	+	21098	9
Ak1	2	32621758	32635058	+	13301	6
Eng	2	32646595	32682669	+	36075	15
Fpgs	2	32682609	32704145	-	21537	194
Cdk9	2	32707438	32713076	-	5639	311
Sh2d3c	2	32721055	32755512	+	34458	7
6330409D20Rik	2	32732620	32741016	-	8397	1
Ttc16	2	32757026	32775633	-	18608	10
Tor2a	2	32757234	32762244	+	5011	4
Ptrh1	2	32775786	32777597	+	1812	1
Cfap157	2	32777381	32784428	-	7048	2
Stxbp1	2	32787602	32847245	-	59644	60
Fam129b	2	32876114	32925254	+	49141	33
Lrsam1	2	32925216	32961614	-	36399	101
Rpl12	2	32961559	32964496	+	2938	4
Slc2a8	2	32972990	32982082	-	9093	44
Garnl3	2	32986224	33131654	-	145431	150
Ralgps1	2	33133417	33371486	-	238070	2748
Angptl2	2	33216069	33247717	+	31649	553
Zbtb34	2	33406108	33431324	-	25217	256
Zbtb43	2	33450287	33468559	-	18273	620
Lmx1b	2	33560965	33640608	-	79644	35
Mvb12b	2	33729953	33887946	-	157994	2802
Pbx3	2	34171457	34373142	-	201686	235
Mapkap1	2	34406771	34624950	+	218180	67
Gapvd1	2	34674594	34755232	-	80639	2390
Hspa5	2	34771970	34777547	+	5578	19
Rabepk	2	34777556	34799912	-	22357	226
Fbxw2	2	34805178	34826235	-	21058	1090
Gm34653	2	34833007	34839728	+	6722	2
Psmd5	2	34849734	34870962	-	21229	267
Cutal	2	34874396	34892132	+	17737	6
Phf19	2	34893757	34914017	-	20261	29
Traf1	2	34941750	34961772	-	20023	1413
Hc	2	34983331	35061438	-	78108	25
AI182371	2	35081861	35100689	-	18829	28
Cntrl	2	35109492	35178822	+	69331	156
Rab14	2	35180205	35201120	-	20916	1938
Gsn	2	35256380	35307892	+	51513	26
Stom	2	35313986	35336976	-	22991	17
4930568D16Rik	2	35354218	35367729	-	13512	10
4930402F06Rik	2	35375562	35397175	-	21614	60
Ggta1	2	35400179	35461449	-	61271	1758
Dab2ip	2	35558266	35730994	+	172729	72
Ttll11	2	35751241	35979766	-	228526	175
Ndufa8	2	36036326	36049406	-	13081	91
Morn5	2	36049458	36079718	+	30261	7
Lhx6	2	36081953	36105408	-	23456	11
Rbm18	2	36116079	36136773	-	20695	767
Mrrf	2	36136389	36190647	+	54259	39
Ptgs1	2	36230426	36252272	+	21847	7
Olfr335	2	36301541	36302479	+	939	0
Olfr338	2	36373519	36382433	+	8915	6
Olfr339	2	36418947	36426123	+	7177	1
Olfr340	2	36452587	36453525	+	939	1
Olfr341	2	36473721	36482468	-	8748	3
Olfr342	2	36524998	36530790	+	5793	1
Olfr344	2	36566662	36576178	+	9517	12
Olfr345	2	36640041	36640976	+	936	1
Olfr346	2	36685788	36691293	+	5506	0
Olfr347	2	36731902	36737640	+	5739	5
Olfr348	2	36784276	36789998	+	5723	1
Olfr50	2	36790538	36797392	+	6855	0
Olfr3	2	36811492	36817032	-	5541	2
Olfr350	2	36846310	36851702	+	5393	2
Olfr351	2	36857539	36862660	-	5122	3
Olfr352	2	36868460	36872785	+	4326	0
Olfr353	2	36887293	36892936	-	5644	2
Olfr354	2	36905680	36916038	+	10359	6
Olfr355	2	36925190	36928897	-	3708	4
Olfr356	2	36937121	36938068	+	948	0
Olfr357	2	36993827	37001847	+	8021	2
Olfr358	2	37002163	37009335	-	7173	0
Olfr360	2	37065746	37069651	+	3906	3
Olfr361	2	37083736	37089290	-	5555	2
Olfr362	2	37101706	37117910	-	16205	9
Olfr364	2	37139322	37148585	+	9264	5
Olfr365	2	37188198	37206019	+	17822	8
Olfr366	2	37211574	37224506	+	12933	5
Olfr368	2	37326515	37332772	+	6258	3
Pdcl	2	37350074	37359332	-	9259	147
Rc3h2	2	37370069	37422903	-	52835	1993
Zbtb6	2	37425500	37443171	-	17672	175
Zbtb26	2	37432168	37443121	-	10954	65
Rabgap1	2	37443279	37566454	+	123176	292
Strbp	2	37483228	37703859	-	220632	2593
Gpr21	2	37516626	37520603	+	3978	8
Crb2	2	37776249	37799103	+	22855	139
Dennd1a	2	37798991	38287390	-	488400	16445
Lhx2	2	38339281	38369733	+	30453	13
Nek6	2	38511643	38594606	+	82964	338
Psmb7	2	38588036	38644087	-	56052	2661
Nr5a1	2	38692656	38714542	-	21887	8
Nr6a1	2	38723370	38927688	-	204319	597
Olfml2a	2	38931978	38963753	+	31776	17
Wdr38	2	38997476	39006168	+	8693	167
Rpl35	2	39001580	39005624	-	4045	134
Arpc5l	2	39008076	39015877	+	7802	145
Golga1	2	39016155	39065541	-	49387	717
Scai	2	39066214	39190734	-	124521	2239
Ppp6c	2	39194354	39226451	-	32098	1513
Lrp1b	2	40595248	42653624	-	2058377	851
Kynu	2	43555329	43682715	+	127387	55
Arhgap15	2	43748824	44395953	+	647130	491
Gtdc1	2	44564412	44927657	-	363246	8445
Zeb2	2	44983632	45117395	-	133764	80
Acvr2a	2	48814109	48903269	+	89161	771
Orc4	2	48902824	48950277	-	47454	2963
Mbd5	2	48949508	49325405	+	375898	185
Epc2	2	49451486	49551948	+	100463	63
Kif5c	2	49619298	49774778	+	155481	76
Lypd6b	2	49787688	49948849	+	161162	58
Lypd6	2	50066429	50193569	+	127141	47
Mmadhc	2	50279881	50296801	-	16921	533
Rnd3	2	51130438	51149111	-	18674	5
Tas2r134	2	51627511	51628408	+	898	0
Rbm43	2	51924448	51935163	-	10716	125
Nmi	2	51948487	51973494	-	25008	806
Tnfaip6	2	52038009	52056686	+	18678	2
Rif1	2	52072832	52122383	+	49552	35
Neb	2	52136647	52378474	-	241828	444
Arl5a	2	52397951	52424901	-	26951	434
Cacnb4	2	52428320	52676831	-	248512	125
Stam2	2	52691664	52742281	-	50618	1864
Fmnl2	2	52857860	53133804	+	275945	289
Prpf40a	2	53134704	53191702	-	56999	4408
Arl6ip6	2	53192088	53219220	+	27133	9
Rprm	2	54084093	54085552	-	1460	0
Galnt13	2	54436317	55118309	+	681993	286
Kcnj3	2	55435970	55598145	+	162176	62
Nr4a2	2	57106830	57124003	-	17174	599
Gpd2	2	57237678	57370719	+	133042	66
Galnt5	2	57997884	58045860	+	47977	20
Ermn	2	58045113	58052864	-	7752	2
Cytip	2	58129137	58160495	-	31359	14225
Acvr1c	2	58267453	58357895	-	90443	39
Acvr1	2	58446434	58567157	-	120724	82
Upp2	2	58567387	58792971	+	225585	98
Ccdc148	2	58821070	59160683	-	339614	135
Gm11099	2	58859434	58907618	+	48185	31
Pkp4	2	59160850	59355208	+	194359	144
Dapl1	2	59484653	59505020	+	20368	5
Tanc1	2	59612042	59846149	+	234108	97
Wdsub1	2	59852364	59882586	-	30223	39
Baz2b	2	59899363	60125697	-	226335	7868
Marchf7	2	60209887	60249211	+	39325	46
Cd302	2	60251993	60284488	-	32496	64
Ly75	2	60292103	60383303	-	91201	2708
Pla2r1	2	60417543	60553308	-	135766	67
Itgb6	2	60598292	60722643	-	124352	45
Rbms1	2	60750193	60963192	-	213000	5115
Tank	2	61578585	61654171	+	75587	39
Psmd14	2	61711694	61800376	+	88683	46
Tbr1	2	61804453	61814114	+	9662	5
Slc4a10	2	62046462	62326730	+	280269	304
Dpp4	2	62330073	62412231	-	82159	5624
Gcg	2	62474530	62483650	-	9121	4
Fap	2	62500943	62574075	-	73133	178
Ifih1	2	62595798	62646211	-	50414	1061
Gca	2	62664285	62694109	+	29825	6
Kcnh7	2	62693414	63184287	-	490874	177
Fign	2	63971507	64098038	-	126532	58
Grb14	2	64912476	65022782	-	110307	30
Cobll1	2	65088339	65239096	-	150758	991
Slc38a11	2	65316430	65364034	-	47605	15
Scn3a	2	65457118	65567627	-	110510	37
Scn2a	2	65620771	65767447	+	146677	77
Csrnp3	2	65845767	66031546	+	185780	99
Galnt3	2	66082766	66124994	-	42229	20
Ttc21b	2	66184327	66256617	-	72291	236
Scn1a	2	66270778	66440840	-	170063	75
Scn9a	2	66480080	66634952	-	154873	46
Scn7a	2	66673425	66784914	-	111490	54
Xirp2	2	67173834	67526615	+	352782	149
Gm21830	2	67413725	67433086	+	19362	10
B3galt1	2	67748212	68122689	+	374478	131
Stk39	2	68210445	68472268	-	261824	2385
4933409G03Rik	2	68582413	68616463	+	34051	16
4932414N04Rik	2	68656486	68748467	+	91982	36
Cers6	2	68861441	69114282	+	252842	114
Nostrin	2	69135800	69189330	+	53531	20
Spc25	2	69193895	69206194	-	12300	12
G6pc2	2	69219971	69227841	+	7871	6
Abcb11	2	69238282	69342616	-	104335	42
Dhrs9	2	69380445	69404533	+	24089	7
Lrp2	2	69424340	69586065	-	161726	55
Bbs5	2	69647171	69667571	+	20401	13
Klhl41	2	69670120	69684230	+	14111	5
Fastkd1	2	69686815	69712606	-	25792	122
Ppig	2	69722805	69754012	+	31208	37
Ccdc173	2	69758033	69789575	-	31543	43
Phospho2	2	69789623	69797223	+	7601	0
Klhl23	2	69822370	69836651	+	14282	3
Ssb	2	69861562	69871846	+	10285	7
Mettl5	2	69871198	69885615	-	14418	109
Ubr3	2	69897246	70024013	+	126768	48
Myo3b	2	70039126	70429198	+	390073	177
Sp5	2	70474923	70477729	+	2807	1
Erich2	2	70508819	70540884	+	32066	11
Gad1	2	70553072	70602014	+	48943	29
Gorasp2	2	70661576	70712636	+	51061	510
Tlk1	2	70712407	70825728	-	113322	9066
Mettl8	2	70964561	71055583	-	91023	1156
Dcaf17	2	71055328	71099142	+	43815	58
Cybrd1	2	71117923	71142926	+	25004	5
Dync1i2	2	71211706	71263303	+	51598	84
Slc25a12	2	71271063	71367749	-	96687	2135
Hat1	2	71388958	71441622	+	52665	23
Metap1d	2	71453276	71525191	+	71916	31
Dlx1	2	71528113	71533980	+	5868	0
Dlx2	2	71543408	71546754	-	3347	2
Itga6	2	71786940	71856771	+	69832	33
Pdk1	2	71873224	71903858	+	30635	10
Rapgef4	2	71981240	72257474	+	276235	122
Map3k20	2	72285637	72442610	+	156974	69
Cdca7	2	72476159	72486893	+	10735	5
Sp3	2	72936427	72980446	-	44020	3685
Gm11084	2	72971548	72986716	-	15169	975
Ola1	2	73092801	73214447	-	121647	1366
Sp9	2	73271925	73277471	+	5547	4
Cir1	2	73283105	73312701	-	29597	2241
Scrn3	2	73312601	73337818	+	25218	13
Gpr155	2	73341506	73386572	-	45067	140
Wipf1	2	73429610	73529734	-	100125	2633
Chrna1	2	73563215	73580338	-	17124	5
Chn1	2	73610660	73775346	-	164687	73
Atf2	2	73816509	73892639	-	76131	3211
Atp5g3	2	73908447	73911326	-	2880	207
Lnpk	2	74520291	74579379	-	59089	1489
Evx2	2	74652991	74659557	-	6567	4
Hoxd13	2	74668310	74671599	+	3290	1
Hoxd12	2	74675013	74677705	+	2693	1
Hoxd11	2	74682323	74684168	+	1846	0
Hoxd10	2	74691924	74695105	+	3182	1
Hoxd9	2	74697727	74700208	+	2482	1
Hoxd8	2	74704615	74707933	+	3319	0
Hoxd3	2	74711927	74748271	+	36345	12
Hoxd4	2	74721978	74729160	+	7183	3
Gm28230	2	74726728	74747918	+	21191	9
Hoxd1	2	74762980	74765142	+	2163	1
Mtx2	2	74825803	74878431	+	52629	18
Hnrnpa3	2	75659261	75669407	+	10147	15
Nfe2l2	2	75675513	75704641	-	29129	1182
Agps	2	75832177	75931350	+	99174	65
Ttc30b	2	75935849	75938585	-	2737	17
Ttc30a2	2	75975740	75978170	-	2431	9
Ttc30a1	2	75978247	75981967	-	3721	17
Pde11a	2	75989141	76338774	-	349634	1781
Cyct	2	76353942	76360450	-	6509	0
Rbm45	2	76369984	76383768	+	13785	3
Osbpl6	2	76406538	76600647	+	194110	71
Prkra	2	76629898	76648015	-	18118	30
Pjvk	2	76648476	76658556	+	10081	1
Fkbp7	2	76663044	76673116	-	10073	53
Plekha3	2	76675281	76696828	+	21548	13
Ttn	2	76703980	76982547	-	278568	113
Ccdc141	2	77009902	77170635	-	160734	102
Sestd1	2	77180340	77280592	-	100253	215
Zfp385b	2	77410634	77817259	-	406626	174
Cwc22	2	77881159	77946375	-	65217	1819
Ube2e3	2	78868124	78921293	+	53170	21
Itga4	2	79255500	79333123	+	77624	119
Cerkl	2	79330543	79428891	-	98349	157
Neurod1	2	79452521	79456751	-	4231	1
Itprid2	2	79635352	79672966	+	37615	14
Ppp1r1c	2	79707780	79815593	+	107814	44
Pde1a	2	79834453	80129458	-	295006	114
Prdx6b	2	80292472	80295356	+	2885	0
Dnajc10	2	80315466	80354043	+	38578	13
Frzb	2	80411970	80447625	-	35656	12
Nckap1	2	80500512	80581380	-	80869	1007
Dusp19	2	80617045	80631661	+	14617	13
Nup35	2	80638816	80658902	+	20087	9
Zfp804a	2	82053222	82259879	+	206658	68
Fsip2	2	82943634	83008937	+	65304	17
Zc3h15	2	83644435	83664622	+	20188	7
Itgav	2	83724397	83806916	+	82520	31
Fam171b	2	83812636	83883486	+	70851	39
Zswim2	2	83915079	83941228	-	26150	16
Gm13698	2	83955693	83958185	+	2493	0
Gm13693	2	83961503	83963995	+	2493	3
Gm13695	2	83967313	83969805	+	2493	0
Gm13696	2	83973123	83975615	+	2493	1
Gm13694	2	83978933	83981425	+	2493	2
Gm13697	2	83984743	83987235	+	2493	1
Gm13691	2	83990553	83993045	+	2493	2
Calcrl	2	84330626	84425411	-	94786	2142
Tfpi	2	84432855	84476775	-	43921	101
Ctnnd1	2	84600071	84650765	-	50695	26
Gm28635	2	84601439	84678041	-	76603	188
Btbd18	2	84659546	84668780	+	9235	44
Selenoh	2	84669215	84670770	-	1556	31
Tmx2	2	84671316	84679140	-	7825	81
Med19	2	84678402	84688215	+	9814	127
Zdhhc5	2	84687970	84715180	-	27211	1270
Clp1	2	84722104	84727350	-	5247	112
Ypel4	2	84734058	84738655	+	4598	0
Gm19426	2	84742169	84743655	-	1487	1
Serping1	2	84765387	84775444	-	10058	0
Ube2l6	2	84798828	84810176	+	11349	8
Smtnl1	2	84811176	84822652	-	11477	4
Timm10	2	84826997	84830213	+	3217	1
Slc43a1	2	84838850	84863594	+	24745	12
Rtn4rl2	2	84871924	84886710	-	14787	6
Slc43a3	2	84936579	84958509	+	21931	6
Prg2	2	84980461	84983632	+	3172	1
Prg3	2	84988215	84993886	+	5672	1
P2rx3	2	84998583	85037462	-	38880	23
Ssrp1	2	85037234	85047109	+	9876	8
Tnks1bp1	2	85050460	85073048	+	22589	10
Aplnr	2	85136225	85139923	+	3699	0
Lrrc55	2	85162334	85197197	-	34864	12
Olfr987	2	85330779	85339315	-	8537	6
Olfr988	2	85352428	85363227	-	10800	8
Olfr992	2	85398824	85409469	-	10646	6
Olfr993	2	85413933	85414877	-	945	0
Olfr994	2	85429439	85436332	-	6894	3
Olfr995	2	85437528	85443639	-	6112	2
Fads2b	2	85483594	85519024	-	35431	9
Olfr996	2	85579215	85580282	+	1068	0
Olfr998	2	85588948	85591893	+	2946	0
Olfr1000	2	85607037	85611903	-	4867	1
Olfr1001	2	85633431	85634375	+	945	0
Olfr1002	2	85646057	85650704	-	4648	1
Olfr154	2	85663377	85664455	-	1079	0
Olfr1006	2	85673657	85678767	-	5111	3
Olfr1008	2	85689431	85690372	+	942	0
Olfr1009	2	85715419	85725136	+	9718	3
Olfr1010	2	85748352	85754526	+	6175	5
Olfr1012	2	85757353	85762766	-	5414	2
Olfr1013	2	85767098	85774649	+	7552	0
Olfr1014	2	85772713	85778974	+	6262	4
Olfr1015	2	85782021	85787812	+	5792	4
Olfr1016	2	85797618	85802544	-	4927	2
Olfr1018	2	85818479	85824221	+	5743	2
Olfr1019	2	85839621	85845483	-	5863	4
Olfr1020	2	85847030	85851794	+	4765	4
Olfr1021	2	85858928	85864364	+	5437	1
Olfr1022	2	85868594	85869541	+	948	1
Olfr1023	2	85885640	85891213	+	5574	0
Olfr1024	2	85904069	85905052	-	984	1
Olfr1025	2	85915193	85921381	+	6189	1
Olfr1026	2	85921558	85924623	+	3066	2
Olfr1028	2	85950437	85953910	+	3474	1
Olfr1029	2	85973895	85978913	+	5019	1
Olfr1030	2	85979276	85988294	+	9019	2
Olfr1031	2	85990304	85993704	+	3401	0
Olfr1032	2	86005540	86009125	+	3586	1
Olfr1033	2	86020633	86045171	+	24539	13
Olfr1034	2	86045861	86050742	+	4882	1
Olfr1036	2	86073992	86077194	+	3203	1
Olfr1037	2	86084671	86087385	-	2715	0
Olfr1038	2	86120223	86126356	+	6134	1
Olfr1039	2	86127995	86135928	-	7934	3
Olfr1040	2	86145791	86146732	-	942	0
Olfr1042	2	86156743	86161838	-	5096	1
Olfr1043	2	86161890	86167522	-	5633	2
Olfr1044	2	86168589	86177820	-	9232	5
Olfr52	2	86179412	86185683	-	6272	1
Olfr1045	2	86195910	86202929	-	7020	4
Olfr1046	2	86214987	86219314	-	4328	1
Olfr1047	2	86226567	86231401	-	4835	0
Olfr1048	2	86233951	86240289	-	6339	2
Olfr1049	2	86254357	86258328	-	3972	3
Olfr1051	2	86273814	86279088	-	5275	1
Olfr1052	2	86292455	86299233	+	6779	1
Olfr1053	2	86314343	86315284	-	942	1
Olfr1054	2	86332135	86335433	-	3299	1
Olfr1055	2	86346624	86350284	-	3661	2
Olfr1056	2	86354398	86362469	-	8072	0
Olfr1057	2	86372561	86378393	-	5833	2
Olfr1058	2	86384760	86388561	-	3802	0
Olfr1061	2	86413109	86414050	-	942	0
Olfr1062	2	86420399	86426749	-	6351	3
Olfr1065	2	86443958	86450591	-	6634	1
Olfr1066	2	86455328	86456269	-	942	0
Olfr228	2	86481921	86487386	-	5466	1
Olfr1076	2	86508461	86509402	+	942	2
Olfr1077	2	86525028	86528427	-	3400	1
Olfr1079	2	86536949	86542480	-	5532	2
Olfr1080	2	86552675	86558235	-	5561	1
Olfr1082	2	86593412	86598966	-	5555	1
Olfr1083	2	86606627	86607569	-	943	0
Olfr1084	2	86638765	86639725	-	961	1
Olfr1085	2	86653665	86662019	-	8355	4
Olfr1086	2	86676218	86680092	-	3875	3
Olfr1087	2	86687235	86698395	-	11161	2
Olfr1089	2	86732584	86733701	-	1118	0
Olfr1090	2	86752724	86758993	-	6270	2
Olfr1093	2	86782479	86787616	+	5138	4
Olfr141	2	86804134	86810018	-	5885	0
Olfr1094	2	86824663	86830282	+	5620	3
Olfr1095	2	86850770	86851696	-	927	0
Gm13723	2	86869011	86874802	-	5792	1
Olfr1097	2	86886773	86892216	-	5444	1
Olfr1098	2	86920949	86924545	-	3597	0
Olfr1099	2	86955126	86960693	-	5568	1
Olfr1100	2	86976029	86979954	-	3926	3
Olfr1101	2	86986291	86991221	-	4931	1
Olfr1102	2	86998398	87003618	+	5221	1
Olfr1104	2	87020703	87027080	-	6378	1
Olfr1105	2	87031260	87036531	-	5272	4
Olfr1106	2	87046811	87052273	-	5463	0
Olfr1107	2	87068671	87075817	-	7147	1
Olfr1109	2	87091195	87096008	-	4814	2
Olfr259	2	87104578	87114567	-	9990	3
Olfr1110	2	87133673	87140300	-	6628	3
Olfr1111	2	87149181	87152624	-	3444	0
Olfr1112	2	87187798	87192767	+	4970	0
Olfr1113	2	87208970	87214650	+	5681	1
Olfr1115	2	87248013	87253868	+	5856	0
Olfr1116	2	87267534	87278262	+	10729	2
Olfr1117	2	87283212	87285275	+	2064	1
Olfr1118	2	87307581	87313621	+	6041	2
Olfr1120	2	87354815	87361786	+	6972	1
Olfr1121	2	87369895	87373469	+	3575	0
Olfr1122	2	87385849	87391930	+	6082	1
Olfr1123	2	87416635	87423211	+	6577	1
Olfr1124	2	87430275	87436623	+	6349	3
Olfr1126	2	87453962	87458911	+	4950	1
Pramel7	2	87489087	87492418	-	3332	3
Pramel6	2	87507425	87510872	+	3448	1
Olfr153	2	87531796	87533053	+	1258	0
Olfr1128	2	87544607	87545542	-	936	1
Olfr1129	2	87573902	87577259	+	3358	1
Olfr1130	2	87606212	87609852	+	3641	3
Olfr1131	2	87627104	87630203	+	3100	3
Olfr1132	2	87632583	87637535	-	4953	2
Olfr1133	2	87645180	87647374	-	2195	2
Olfr1134	2	87655673	87658460	-	2788	0
Olfr1135	2	87669835	87673664	-	3830	1
Olfr1136	2	87692881	87693947	-	1067	1
Olfr1137	2	87708873	87713179	-	4307	0
Olfr1138	2	87736747	87739978	-	3232	0
Olfr1140	2	87743754	87747581	+	3828	3
